comment,cleaned_text,label,confidence
Mmmm dots are getting connected now... හැංඟි හැංඟි වෙස් බැන්දට නටන්න වෙන්නෙ එලියෙලුනෙ.. උඹෙයි මගෙයි යාළුකම් අදින් ඉවරයි.. අනිත් උන් උඹට එක එක එව්ව කියද්දි උඹ වෙනුවෙන් කතාකරාට හොඳ පාඩම්..   Thank you...,ම්ම්ම්ම් දොට්ස් are getting connected now... හැංඟි හැංඟි වෙස් බැන්දට නටන්න වෙන්නෙ එලියෙලුනෙ.. උඹෙයි මගෙයි යාළුකම් අදින් ඉවරයි.. අනිත් උන් උඹට එක එක එව්ව කියද්දි උඹ වෙනුවෙන් කතාකරාට හොඳ පාඩම්.. Thank you...,Harassment,0.9497
මාතර උන් නම් එපා..  නොදකින් හුthiගෙ පුතාල අපිට ලජ්ජ කරනව වේེzගෙ පුතාල මංගලගේ පූk ලෙව කපං..,මාතර උන් නම් එපා.. නොදකින් හුthiගෙ පුතාල අපිට ලජ්ජ කරනව වේེzගෙ පුතාල මංගලගේ පූk ලෙව කපං..,Harassment,0.9844
මාතලන්ගෙ සින්ඩිය: පක හා පයිය.. URL,මාතලන්ගෙ සින්ඩිය: පක හා පයිය.. උර්ල්,Harassment,0.9043
@USER මාත් නවත්තලා ඉන්නෙ 2019 වගේ ඉඳන්. Acne ත් නෑ දැන්. හෙන සනීපයි ඇඟට,මාත් නවත්තලා ඉන්නෙ 2019 වගේ ඉඳන්. Acne ත් නෑ දැන්. හෙන සනීපයි ඇඟට,Harassment,0.9121
@USER  @USER මාත් මේ පුක වලලං මැරෙන්න හදනගමං,මාත් මේ පුක වලලං මැරෙන්න හදනගමං,Harassment,0.9492
මාධ්‍ය කාරයංට ඕනම දෙයක් තවත් News එකක් විතරයි.  උංට ඕන උංගේ reach හදා ගන්න. ඔය කාලකණ්ණි සත පහකට මායිම් කරන්න නරකයි.,මාධ්‍ය කාරයංට ඕනම දෙයක් තවත් News එකක් විතරයි. උංට ඕන උංගේ reach හදා ගන්න. ඔය කාලකණ්ණි සත පහකට මායිම් කරන්න නරකයි.,Harassment,0.9185
මාලු අල්ලන්න නම් ඇමට පනුවෙක් ගහන්න ඕනේ.දැන් පනුවව ගහල තියෙන්නෙ.මෝඩයො වගේ ගිහින් ආයෙත් ඇම කාපියව්.ගොන් හැත්ත.,මාලු අල්ලන්න නම් ඇමට පනුවෙක් ගහන්න ඕනේ.දැන් පනුවව ගහල තියෙන්නෙ.මෝඩයො වගේ ගිහින් ආයෙත් ඇම කාපියව්.ගොන් හැත්ත.,Harassment,0.9634
මාලු කෑවට කොරෝනා හැදෙන්නෑ මෝඩ හුත්තනේ,මාලු කෑවට කොරෝනා හැදෙන්නෑ මෝඩ හුත්තනේ,Harassment,0.9756
මාව නැතුව film බලන්න යන උන්ට බඩ පලයන්..  @USER  @USER  @USER  @USER  @USER,මාව නැතුව film බලන්න යන උන්ට බඩ පලයන්..,Harassment,0.9619
"මාස පහක බඩ දරු අම්ම කෙනෙක් , ඉක්මනින් උදව් කරන්න Rasika @USER  · 2 Dec 2021 ලකේ පංකාවෙ බබෙක් හම්බවෙන අම්ම කෙනෙක්වත් බාර ගන්නැද්ද හොස්පිටල් වලට කොරෝනා හැදුනම.යකෝ මගෙ කෙල්ල පොසිටිව් වෙලා හුස්ම ගන්න බැරිව දගලනවා ඒත් ඩොකාලා ඇඩ්මිට් කරන්න දෙන්නැ.මොන මගුලක්ද මෙ.","මාස පහක බඩ දරු අම්ම කෙනෙක් , ඉක්මනින් උදව් කරන්න රසික · 2 දෙක් 2021 ලකේ පංකාවෙ බබෙක් හම්බවෙන අම්ම කෙනෙක්වත් බාර ගන්නැද්ද හොස්පිටල් වලට කොරෝනා හැදුනම.යකෝ මගෙ කෙල්ල පොසිටිව් වෙලා හුස්ම ගන්න බැරිව දගලනවා ඒත් ඩොකාලා ඇඩ්මිට් කරන්න දෙන්නැ.මොන මගුලක්ද මෙ.",Harassment,0.9497
@USER  @USER මැණිකා කෝමත් ආතල් එකේ ඉන්න ගෑණි. මේ කොහෙවත් නැති රැලි වැටිච්ච පාංකඩ පට්ට පදුරියො දුන්කොට නැටි පුකේ ගහගෙන හැමින්නෙන්න එනකොට තමයි කෙලවලාම අරින්ඩෝන.,මැණිකා කෝමත් ආතල් එකේ ඉන්න ගෑණි. මේ කොහෙවත් නැති රැලි වැටිච්ච පාංකඩ පට්ට පදුරියො දුන්කොට නැටි පුකේ ගහගෙන හැමින්නෙන්න එනකොට තමයි කෙලවලාම අරින්ඩෝන.,Harassment,0.9658
මැණිකෙ උඹ ඇරපු නයි මමත් කෑවනම් මට අද කොරෝනා   #TukTukQuotes,මැණිකෙ උඹ ඇරපු නයි මමත් කෑවනම් මට අද කොරෝනා තුක්තුක්කුඔතෙස්,Harassment,0.9692
"මැරිච්ච තාත්තාට දන් දෙනවා, පණ පිටින් ඉන්න operation කරපු අම්මාව බලන්න එන්න බෑ. තොපි තමයි නිවන් දකින්නේ !","මැරිච්ච තාත්තාට දන් දෙනවා, පණ පිටින් ඉන්න operation කරපු අම්මාව බලන්න එන්න බෑ. තොපි තමයි නිවන් දකින්නේ !",Harassment,0.9233
@USER මැරියං තෝ. චීස්කේක් කනකොට හිරවෙලා මැරියං. කොපි බොනකොට රස්නෙට දිව පිච්චිලා මැරියං. හත්දවසක් කන්න නැතිව ඉදලා මැරියං. හෙන ගහපං. අකුලොලා ම පල. ඒ ෆොටෝ එක කැත වෙයං. යාකාම කාපිය. කඩියා කාපිය අලියා ගහපිය. නයා කාපිය. පොළඟා ගිලපිය. බල්ලා කාපිය. සීනී නැතුව මැරියං. ප්‍රේෂර් වැඩිවෙලා මැරියං.,මැරියං තෝ. චීස්කේක් කනකොට හිරවෙලා මැරියං. කොපි බොනකොට රස්නෙට දිව පිච්චිලා මැරියං. හත්දවසක් කන්න නැතිව ඉදලා මැරියං. හෙන ගහපං. අකුලොලා ම පල. ඒ ෆොටෝ එක කැත වෙයං. යාකාම කාපිය. කඩියා කාපිය අලියා ගහපිය. නයා කාපිය. පොළඟා ගිලපිය. බල්ලා කාපිය. සීනී නැතුව මැරියං. ප්‍රේෂර් වැඩිවෙලා මැරියං.,Harassment,0.9199
@USER මැරිලා පලංයකො.. පාඩුවෙ ඉන්න දීලා.. පුක වෙන රටක තියන් ලංකාව කන්නැතුව..,මැරිලා පලංයකො.. පාඩුවෙ ඉන්න දීලා.. පුක වෙන රටක තියන් ලංකාව කන්නැතුව..,Harassment,0.9307
මිට් වඩා හොදයි පර අවජාතක බල්ල උගෙ අම්මව දෙමලට නිදි වැද්දුව නම් සිරිසේනයො තොට හෙන හත වැදිය තොගෙ පව්ල් පොටින් හැදි... URL,මිට් වඩා හොදයි පර අවජාතක බල්ල උගෙ අම්මව දෙමලට නිදි වැද්දුව නම් සිරිසේනයො තොට හෙන හත වැදිය තොගෙ පව්ල් පොටින් හැදි... උර්ල්,Harassment,0.9844
මිනිස්සුන්ගේ කුහක කම් නිසා මට මගේ හොඳම යාලුවෙක් නැති උනා. උඹ මැරුනේ නෑ බන් උඹව මැරුවා. මලිඳු යෝගට් එකේ ලොක්කට මේ කියන්නේ. උඹ වගේ වේසිගෙ පුතෙක් මේ ලෝකෙ නැතුව ඇති වෙන. උඹට අමාරු උනා මගේ එකා බිස්නස් එකක් කරලා උඩට යනවා බලන් ඉන්න. උඹට කරන්න බැරි දෙයක් නැතුව ඇති. ඒත් මතක තියාගනින්,මිනිස්සුන්ගේ කුහක කම් නිසා මට මගේ හොඳම යාලුවෙක් නැති උනා. උඹ මැරුනේ නෑ බන් උඹව මැරුවා. මලිඳු යෝගට් එකේ ලොක්කට මේ කියන්නේ. උඹ වගේ වේසිගෙ පුතෙක් මේ ලෝකෙ නැතුව ඇති වෙන. උඹට අමාරු උනා මගේ එකා බිස්නස් එකක් කරලා උඩට යනවා බලන් ඉන්න. උඹට කරන්න බැරි දෙයක් නැතුව ඇති. ඒත් මතක තියාගනින්,Harassment,0.9648
මිනිහෙක් පුක ඉරාගෙන පැලවෙන්නෙ නැති පුස් බිජ්ජක් පැල කරන්න දත කනවා. ඒකෙ පුස් බව නිසාම කොහේවත් පැල වෙන්නෙ නෑ. ඊට... URL,මිනිහෙක් පුක ඉරාගෙන පැලවෙන්නෙ නැති පුස් බිජ්ජක් පැල කරන්න දත කනවා. ඒකෙ පුස් බව නිසාම කොහේවත් පැල වෙන්නෙ නෑ. ඊට... උර්ල්,Harassment,0.9062
"මියා කලීෆා ඇවිත් දණ ගහල, Will you marry me කියල ඇහුවොත් උඹ මොකෝ කියන්නේ?","මියා කලීෆා ඇවිත් දණ ගහල, Will you marry මේ කියල ඇහුවොත් උඹ මොකෝ කියන්නේ?",Harassment,0.9429
"මියා කලීෆා ඇවිත් දණ ගහල,  Will you marry me කියල ඇහුවොත් උඹ මොකෝ කියන්නේ?  #miakalifadiehardfans","මියා කලීෆා ඇවිත් දණ ගහල, Will you marry මේ කියල ඇහුවොත් උඹ මොකෝ කියන්නේ? මිඅකලිෆදිඑහර්ද්ෆංස්",Harassment,0.9805
"මිරැන්ඩා දැන් උඹ අර්ත්මාර්තකාමී වගනොකියන්න ජාතකෙට මා ප්රාර්ථනා වී කිමෝනාව කඩතුරක් ගැබත් උඹ දරාගෙන උඹේ පරාර්ථය ලතැවෙන්නේ ලය පලාගෙන වෛරය වැදෑමහක්, මතකයන් පරායන්න දෙන්න මට සැලෝලයිඩ් හීනෙට මගේ පලායන්න @USER    #රේඩියෝශෝවිත්සැන්ඩි","මිරැන්ඩා දැන් උඹ අර්ත්මාර්තකාමී වගනොකියන්න ජාතකෙට මා ප්රාර්ථනා වී කිමෝනාව කඩතුරක් ගැබත් උඹ දරාගෙන උඹේ පරාර්ථය ලතැවෙන්නේ ලය පලාගෙන වෛරය වැදෑමහක්, මතකයන් පරායන්න දෙන්න මට සැලෝලයිඩ් හීනෙට මගේ පලායන්න #රේඩියෝශෝවිත්සැන්ඩි",Harassment,0.9199
මිස්සක නැගිටපම්... තෝ ඉස්කෝලෙ එන්නෙ බුදියන්නද පරයෝ .. එලියට... දැම්ම එලියට  ... Lab එක පිටිපස්සෙ සැපට නිදාගෙන  හිටපු මං  හෑ intervel ද යං යං බඩගිනී කමු  Online Exams/Assignment Help @USER  · 30 Aug 2021 Your chemistry teacher once said?,මිස්සක නැගිටපම්... තෝ ඉස්කෝලෙ එන්නෙ බුදියන්නද පරයෝ .. එලියට... දැම්ම එලියට ... Lab එක පිටිපස්සෙ සැපට නිදාගෙන හිටපු මං හෑ ඉන්ටෙර්වෙල් ද යං යං බඩගිනී කමු Online එෂංසෂිග්න්මෙන්ත Help · 30 ඖග් 2021 Your chemistry teacher once said?,Harassment,0.9419
"මී හරක් ටිකක් රු35000 දිල මොකෙක්ද හපරුවෙක්ගෙ පුක බලල කේහිල්ල හොදකරගත්ත, ඔය සල්ලිවලින් උබල දුප්පත් ඩරුවෙකුට පොත් ටිකක් අරන් දුන්නනම් !!!!","මී හරක් ටිකක් රු35000 දිල මොකෙක්ද හපරුවෙක්ගෙ පුක බලල කේහිල්ල හොදකරගත්ත, ඔය සල්ලිවලින් උබල දුප්පත් ඩරුවෙකුට පොත් ටිකක් අරන් දුන්නනම් !!!!",Harassment,0.978
මීටප් එක දවසට මං ගානේ දෙනවා තඩි වල් ඌරෙක් එක්ක අරිශ්ටේ.  #DecemberMeetup,මීටප් එක දවසට මං ගානේ දෙනවා තඩි වල් ඌරෙක් එක්ක අරිශ්ටේ. දෙචෙම්බෙර්මීටුප්,Harassment,0.9019
@USER  @USER මු කවදා හරි මුගේ අම්මට තාත්තට මෙහෙම කරාවිද? නොදකින් පතලක් අස්සේ සරමක පිහන්න ඕනේ එකෙක් මේ ලෝකෙට ජාතක වෙලා,මු කවදා හරි මුගේ අම්මට තාත්තට මෙහෙම කරාවිද? නොදකින් පතලක් අස්සේ සරමක පිහන්න ඕනේ එකෙක් මේ ලෝකෙට ජාතක වෙලා,Harassment,0.9795
"මුං ඇට කැඳත් එපා වෙනවා, මුං ඇට ⁣පේන් නැති වෙන්නම් සව් දැම්මම.. රෙද්ද!","මුං ඇට කැඳත් එපා වෙනවා, මුං ඇට ⁣පේන් නැති වෙන්නම් සව් දැම්මම.. රෙද්ද!",Harassment,0.937
මුංගෙ අම්මට....... යකෝ AC එක 17ට අඩු කරලා. ඉතින් මැරෙන්නැතැයි සීතට.,මුංගෙ අම්මට....... යකෝ අච එක 17ට අඩු කරලා. ඉතින් මැරෙන්නැතැයි සීතට.,Harassment,0.9673
@USER  @USER මුගෙ අම්මට ඉස්සෙල්ලා මූව එල්ලලා මරපල්ලා කාලකන්නි  හැත්ත . සල්ලි වලට නොකරන බලු වැඩක් නැ .මුව උපද්දන්නෙ නැතුව මුගෙ තාත්තා සරමෙ පිහිදාගත්තෙ නැත්තෙ ඇයි දන්නැ. ( සමාවෙන්න යාලුවො  මට),මුගෙ අම්මට ඉස්සෙල්ලා මූව එල්ලලා මරපල්ලා කාලකන්නි හැත්ත . සල්ලි වලට නොකරන බලු වැඩක් නැ .මුව උපද්දන්නෙ නැතුව මුගෙ තාත්තා සරමෙ පිහිදාගත්තෙ නැත්තෙ ඇයි දන්නැ. ( සමාවෙන්න යාලුවො මට),Harassment,0.9175
මුගෙ අම්මට යකෝ.... ජොලියට ගහලා කරුමෙට හිටපු පකෙක්ද කොහෙද මූ.... මූව නම් තියන්න වටින්නේ නෑ... මං යන පරකදිවත්... URL,මුගෙ අම්මට යකෝ.... ජොලියට ගහලා කරුමෙට හිටපු පකෙක්ද කොහෙද මූ.... මූව නම් තියන්න වටින්නේ නෑ... මං යන පරකදිවත්... උර්ල්,Harassment,0.979
මුගෙ කටට පහේ කාසියක් දාපන් කිව්ව ජාති ටෝක්ස් එකට  URL This Tweet is unavailable.,මුගෙ කටට පහේ කාසියක් දාපන් කිව්ව ජාති ටෝක්ස් එකට උර්ල් This Tweet ඉස unavailable.,Harassment,0.9668
@USER මුගෙ කතාව බලපන්කෝ... වේසිගෙ පුතෝ ඉන්නව නම් ගානට ඉදපන්. තෝ වගේ සුනඛ යෝනි වලින් අකලට ජාතක වෙච්ච බල්ලොන්ට බණ කියල වැඩක් නෑ. කටට දෙන්න ඔය තරම් ආසනම් කෙල්ලෙක් යාලුවෙලා ඒකිට දීපන් අහක ඉන්න කෙල්ලොන්ට දෙන්නෙ නැතුව.. අම්මා අප්පට පව් පුරවගන්නෙපා තොපෙ එක එකාගෙන් බැනුම් අහගෙන,මුගෙ කතාව බලපන්කෝ... වේසිගෙ පුතෝ ඉන්නව නම් ගානට ඉදපන්. තෝ වගේ සුනඛ යෝනි වලින් අකලට ජාතක වෙච්ච බල්ලොන්ට බණ කියල වැඩක් නෑ. කටට දෙන්න ඔය තරම් ආසනම් කෙල්ලෙක් යාලුවෙලා ඒකිට දීපන් අහක ඉන්න කෙල්ලොන්ට දෙන්නෙ නැතුව.. අම්මා අප්පට පව් පුරවගන්නෙපා තොපෙ එක එකාගෙන් බැනුම් අහගෙන,Harassment,0.9849
@USER @USER  මුගේ අම්මගේ අප්පාගේ බූදලෙන් හදපු එව්වා වගේනේ යකෝ හදල තියෙන්නේ? branded හෙන ගහන්න ඕනේ,මුගේ අම්මගේ අප්පාගේ බූදලෙන් හදපු එව්වා වගේනේ යකෝ හදල තියෙන්නේ? branded හෙන ගහන්න ඕනේ,Harassment,0.9014
මුගේ අම්මට ******** හිටපිය *රියා. තෝ දුවන්නෙපා..  #IfJamesBondWasLankan,මුගේ අම්මට ******** හිටපිය *රියා. තෝ දුවන්නෙපා.. ඉෆ්ජමෙස්බෝන්ද්වස්ලන්කන්,Harassment,0.9878
@USER මුගේ ආරක්ෂාවට ඉන්න එවුන්ට අත පය නැද්ද...... පයිය කපල උගේ කටේ ගහල කීතු කපන්න,මුගේ ආරක්ෂාවට ඉන්න එවුන්ට අත පය නැද්ද...... පයිය කපල උගේ කටේ ගහල කීතු කපන්න,Harassment,0.9746
@USER  @USER    මුගේ කටට රීල චුවලින් පරෂ් කරන්න හිතෙනවා පකයෝ තෝ හිතන් ඉන්නේ අම්මට බැන්නම ලොකු පොරක් කියලද,මුගේ කටට රීල චුවලින් පරෂ් කරන්න හිතෙනවා පකයෝ තෝ හිතන් ඉන්නේ අම්මට බැන්නම ලොකු පොරක් කියලද,Harassment,0.979
මුගේ ජන්ගිය ඔලුවෙන් ගලවන්න ඕන සිංහරාජ වනාන්තරය මැදිනුත් පාරක් කපන්න හදපු ගොන් වස්ස !!!! URL,මුගේ ජන්ගිය ඔලුවෙන් ගලවන්න ඕන සිංහරාජ වනාන්තරය මැදිනුත් පාරක් කපන්න හදපු ගොන් වස්ස !!!! උර්ල්,Harassment,0.9106
මුට ගහ......... තොට ගහ පයින්....... මුට්ටි පනිති වේ..............  #මටඇහෙනවිදිය,මුට ගහ......... තොට ගහ පයින්....... මුට්ටි පනිති වේ.............. #මටඇහෙනවිදිය,Harassment,0.9385
මුට පුප දීපු එකා මොකාද? යකෝ උඩට ගියත් පුප පහල ගියත් පුප විතරයි  тнαяιη∂υ ツ @USER  · 27 Mar 2017 she is sooo fat  & පුක is very very බිග්,මුට පුප දීපු එකා මොකාද? යකෝ උඩට ගියත් පුප පහල ගියත් පුප විතරයි тнαяιηυ ツ · 27 Mar 2017 she ඉස සූඕ fat & පුක ඉස very very බිග්,Harassment,0.9561
"මුත්ත ඉඩං බෙදන්නා වාගෙ තන්බිට කොල, දෙමලට තැඹිලි, බෞද්ධයාට බෝකොල, සිංහලයට සිංහය දාල අපෙ කොඩියත් පට්ට සංකීර්ණ.. ජප්පො හෙම සුදු පසුබිම රතු බෝලෙ.. කොච්චර සරලද.","මුත්ත ඉඩං බෙදන්නා වාගෙ තන්බිට කොල, දෙමලට තැඹිලි, බෞද්ධයාට බෝකොල, සිංහලයට සිංහය දාල අපෙ කොඩියත් පට්ට සංකීර්ණ.. ජප්පො හෙම සුදු පසුබිම රතු බෝලෙ.. කොච්චර සරලද.",Harassment,0.9351
මුනගේ අම්මලට හු$&$&&..... වේස පැටවු....රැට රැ වෙලා ගෙවල් ඉස්සරහට ඇවිත් රතිඤ්ඤා පත්තු කරනවා....  මේ වේස පැටවු හින්දා පූසො බල්ලෝ ඇදන් යට බයේ ගැහෙනවා දැන්.. .,මුනගේ අම්මලට හු$&$&&..... වේස පැටවු....රැට රැ වෙලා ගෙවල් ඉස්සරහට ඇවිත් රතිඤ්ඤා පත්තු කරනවා.... මේ වේස පැටවු හින්දා පූසො බල්ලෝ ඇදන් යට බයේ ගැහෙනවා දැන්.. .,Harassment,0.9595
@USER  @USER මුන් එක්ක කතා කරලා වැඩක් නෑ. අනුන්ගේ tweet වලට පුක දිදී වහල්කමේ යන එකෙක්.,මුන් එක්ක කතා කරලා වැඩක් නෑ. අනුන්ගේ tweet වලට පුක දිදී වහල්කමේ යන එකෙක්.,Harassment,0.936
@USER @USER මුන්ට තියෙන සැප යකෝ... වැඩ කරන ගමන් #Twitter #socialmedia රෙද්ද,මුන්ට තියෙන සැප යකෝ... වැඩ කරන ගමන් #Twitter සොකිඅල්මෙදිඅ රෙද්ද,Harassment,0.9243
මුන්ට හරියට තාත්තා සහෝදරයෝ යාලුවෝ උම්මා එකක් ජීවිතේට දීලා නැ වගේ නේ  හැමිනෙන්නේ. පයි කොටවන්න නෙවෙයි  තොලක් දාන්න නෙවෙයි හැමිනෙන්නත් නෙවෙයි එන්න කිවේ... වනචර හැත්ත අඩුම ගානේ බෝල පුකක් වත් තිබිලා ඕම බය වුනානම් කමක් නැ ලෑටි පුක TuTu  @USER  · 7 Dec 2019  @USER@USER බුදාම්මෝ කොලු සීන්,මුන්ට හරියට තාත්තා සහෝදරයෝ යාලුවෝ උම්මා එකක් ජීවිතේට දීලා නැ වගේ නේ හැමිනෙන්නේ. පයි කොටවන්න නෙවෙයි තොලක් දාන්න නෙවෙයි හැමිනෙන්නත් නෙවෙයි එන්න කිවේ... වනචර හැත්ත අඩුම ගානේ බෝල පුකක් වත් තිබිලා ඕම බය වුනානම් කමක් නැ ලෑටි පුක TuTu  · 7 දෙක් 2019 බුදාම්මෝ කොලු සීන්,Harassment,0.9263
මුන්ව follow කරන අපිට ගහන් ඕනා පොල්ලකින් රෙද්ද :-(,මුන්ව follow කරන අපිට ගහන් ඕනා පොල්ලකින් රෙද්ද :-(,Harassment,0.9214
@USER මුන්ව මොකට ජාතක කලාද මන්ද කරුමක්කාර හැත්ත,මුන්ව මොකට ජාතක කලාද මන්ද කරුමක්කාර හැත්ත,Harassment,0.9482
@USER මුල් පිටු ටික ටිකක් අමාරු වෙන්න පුළුවන්. මැදට යනකොට අවුලක් නෑ. All the best!,මුල් පිටු ටික ටිකක් අමාරු වෙන්න පුළුවන්. මැදට යනකොට අවුලක් නෑ. All the best!,Harassment,0.9975
@USER මුලින්ම මට පුක හරවන්න අමාරු වුනා..ඒත් සදරු අයියලගෙ තරු එද්දි පුක වැනීම බත්කනවටත් වඩා සරල දෙයක් වුනා..,මුලින්ම මට පුක හරවන්න අමාරු වුනා..ඒත් සදරු අයියලගෙ තරු එද්දි පුක වැනීම බත්කනවටත් වඩා සරල දෙයක් වුනා..,Harassment,0.9189
@USER මුව හසරැලි සාගරයේ මුතු දෙකක් වෙලා නෙත් අඹරේ පායලා තන් දෙකක් වෙලා  @USER  do you see what i mean,මුව හසරැලි සාගරයේ මුතු දෙකක් වෙලා නෙත් අඹරේ පායලා තන් දෙකක් වෙලා දෝ you see what ඉ mean,Harassment,0.9204
@USER  @USER මුවෙක්ගෙ පස්සෙ පන්නගෙන එනවා. හැබැයි මේ මුවත් ගල ළඟට කිට්‍ටු කරනකොටම කොටියා ආපහු හැරිල මුවාට බයේ දුවන්න පටන් ගත්තා. කොල්ලට හරිම පුදුමයි. ඔය අතරෙදි නයෙක් පස්සෙ පන්නගෙන ආපු මුගටියෙකුත් ගල ළඟදි නයාට බය වෙලා ආපහු දුවන්න ගත්තා. ටික වෙලාවක් මේ සිද්ධ වෙච්ච පුදුම දේවල් ගැන කල්පනා කර කර,මුවෙක්ගෙ පස්සෙ පන්නගෙන එනවා. හැබැයි මේ මුවත් ගල ළඟට කිට්‍ටු කරනකොටම කොටියා ආපහු හැරිල මුවාට බයේ දුවන්න පටන් ගත්තා. කොල්ලට හරිම පුදුමයි. ඔය අතරෙදි නයෙක් පස්සෙ පන්නගෙන ආපු මුගටියෙකුත් ගල ළඟදි නයාට බය වෙලා ආපහු දුවන්න ගත්තා. ටික වෙලාවක් මේ සිද්ධ වෙච්ච පුදුම දේවල් ගැන කල්පනා කර කර,Harassment,0.9629
මුසත් හෙනම බඩුව වෙලා ඕයි දැන්  Mushaf @USER  · 13 Apr 2017 මුං nudes share කරනවා වගේ නේ යකෝ මගේ Photo එකත් share කරන්නේ #AwruduBite,මුසත් හෙනම බඩුව වෙලා ඕයි දැන් මුශාෆ් · 13 අප‍ 2017 මුං නුදෙස් share කරනවා වගේ නේ යකෝ මගේ Photo එකත් share කරන්නේ අව්රුදුබිටේ,Harassment,0.9639
@USER  @USER    මූ පිස්සු කන්නගෙ concept උස්සලා #GoogleReverseSL එකෙන් මට හම්බුනේ,මූ පිස්සු කන්නගෙ concept උස්සලා ගූග්ලෙරෙවෙර්සේස්ල් එකෙන් මට හම්බුනේ,Harassment,0.9624
"මූ බමුනෙක් වෙලාද, මේ දොඩවන්නේ.. තටමන්න එපා යකෝ ආත්මගානකටවත් තොටවත්, මටවත් සසරෙන් එතෙරවෙන්න බෑ... අපේ කැත කටට...  GIF Hi-Fi Suppa @USER  · 22 Dec 2021 ඇත්තො කති බොති සුකති නැත්තො වැලපෙති   අහලා තිබුනට ඇස් පනාපිට දකින්න ලැබෙයි කියලා හිතුවෙ නෑ සාම්ත","මූ බමුනෙක් වෙලාද, මේ දොඩවන්නේ.. තටමන්න එපා යකෝ ආත්මගානකටවත් තොටවත්, මටවත් සසරෙන් එතෙරවෙන්න බෑ... අපේ කැත කටට... GIF හිෆි සුප්පා · 22 දෙක් 2021 ඇත්තො කති බොති සුකති නැත්තො වැලපෙති අහලා තිබුනට ඇස් පනාපිට දකින්න ලැබෙයි කියලා හිතුවෙ නෑ සාම්ත",Harassment,0.9429
මූ මුගෙම පුක හපාගන්නවලු URL This Tweet is unavailable.,මූ මුගෙම පුක හපාගන්නවලු උර්ල් This Tweet ඉස unavailable.,Harassment,0.9497
"@USER මූ වගෙ උන්ව මචන් පුක පලල නෝන්ඩි කරල එලවල දාන්න ඕනා. මුන් රටට, ලෝකෙට, වැදූ දෙමව්පියන්ටත් බරක්.","මූ වගෙ උන්ව මචන් පුක පලල නෝන්ඩි කරල එලවල දාන්න ඕනා. මුන් රටට, ලෝකෙට, වැදූ දෙමව්පියන්ටත් බරක්.",Harassment,0.9175
මූ සිව්‍රක් පොරොගෙන ඉන්න පොන්න පකෙක් තො ඔක ගල්වපන් අපෙ ජාතිය විනාස කරන්නැතුව... URL,මූ සිව්‍රක් පොරොගෙන ඉන්න පොන්න පකෙක් තො ඔක ගල්වපන් අපෙ ජාතිය විනාස කරන්නැතුව... උර්ල්,Harassment,0.9683
@USER  @USER මූට ගෙවල් නෑ මල්ලිහ්.. මුගේ අම්මා අයාලේ ගිහින් මූව දොට්ට දාලා අවජාතක නිසා.. ජාතකේ හොයාගන්න බැරි වුන මූ තාම පාරක් පාරක් ගානේ ඇවිදිනවා,මූට ගෙවල් නෑ මල්ලිහ්.. මුගේ අම්මා අයාලේ ගිහින් මූව දොට්ට දාලා අවජාතක නිසා.. ජාතකේ හොයාගන්න බැරි වුන මූ තාම පාරක් පාරක් ගානේ ඇවිදිනවා,Harassment,0.9028
"@USER  @USER මූට, මුගේ පුතා චතුර... අන්න ඌට කියලා පුකේ අරින්න ඔනේ..","මූට, මුගේ පුතා චතුර... අන්න ඌට කියලා පුකේ අරින්න ඔනේ..",Harassment,0.9595
මූණ කචල් පුක සුරතල් උන් තමයි ඔය පුකේ 4tos දාන්නෙ  දැං ඩිංග බැරිවෙන්න බෑ පුක පෙන්නල දුවන්නෙ  #පුකපෙන්නීම,මූණ කචල් පුක සුරතල් උන් තමයි ඔය පුකේ 4tos දාන්නෙ දැං ඩිංග බැරිවෙන්න බෑ පුක පෙන්නල දුවන්නෙ #පුකපෙන්නීම,Harassment,0.9868
මූත් පොන්නසේකාගේ ජාතියෙම අවජාතක එකෙක් තමා... කෝ කඩේ ගිය එවුන්? #lka கரிகாலன் garikaalan @USER  · 15 Oct 2017 IGP Pujitha Jayasundara got one of his bodyguard to clean mud on his shoes in a public event held in #Jaffna yesterday pix-@USER,මූත් පොන්නසේකාගේ ජාතියෙම අවජාතක එකෙක් තමා... කෝ කඩේ ගිය එවුන්? ලක கரகலன ගරිකාලන් · 15 ඔච්ට් 2017 ඉග්ප් පුජිත ජයසුන්දර got one ඔෆ් his bodyguard ටො clean mud ඕන his ශෝඑස් ඉන් අ public event හෙල්ඩ් ඉන් ජෆ්ෆ්න yesterday pix-,Harassment,0.937
මෙ ගෙනිගෙ ඉස්සර කොල්ලා බලන් ඉන්නො.උගෙ පයියෙන් බඩු හො හො ගල බෙරෙනො...පව්,මෙ ගෙනිගෙ ඉස්සර කොල්ලා බලන් ඉන්නො.උගෙ පයියෙන් බඩු හො හො ගල බෙරෙනො...පව්,Harassment,0.9858
