comment,label,cleaned_text
කුප්පි නැතුව හෙන පාඩුයි සනා ........ එඑෂං — feeling lost,normal,කුප්පි නැතුව හෙන පාඩුයි සනා ........ එඑෂං — feeling lost
"ඵචෙබූක් එකත් දැන් හරියට Job ගැන නොටිෆිචාටිඔන්ස් එවනවා, හරියට දැන් Job එකකට පලයන් කියනවා වගේ.",normal,"ඵචෙබූක් එකත් දැන් හරියට Job ගැන නොටිෆිචාටිඔන්ස් එවනවා, හරියට දැන් Job එකකට පලයන් කියනවා වගේ."
දේශීය තන් ඇත්තටම පෙන්වනෝද කියලවත් බලන්න ඉරාජ්ගෙ කුනුගොඩ යන්ටමින්වත් බලන්න හිතෙන් නැත්තේ මට විතරක් ද?,normal,දේශීය තන් ඇත්තටම පෙන්වනෝද කියලවත් බලන්න ඉරාජ්ගෙ කුනුගොඩ යන්ටමින්වත් බලන්න හිතෙන් නැත්තේ මට විතරක් ද?
කෙල්ලෙක් කොප්පයක් හොදනවට වඩා කුනුහරපයක් කියන් ආතල් එකේ ඉන්න එක පට්ට නෙහ් ...,normal,කෙල්ලෙක් කොප්පයක් හොදනවට වඩා කුනුහරපයක් කියන් ආතල් එකේ ඉන්න එක පට්ට නෙහ් ...
අව්ලක් නැහැ uncle පට්ට සැපෙන් ඉන්නව,normal,අව්ලක් නැහැ uncle පට්ට සැපෙන් ඉන්නව
"ගංවතුර සහ නායයෑම් තත්වයෙන් විශාල විනාශයක් රටට උනු මොහොතක , සක්කිලි ගති පෙන්වන අපේ රටේ පාලකයො....",normal,"ගංවතුර සහ නායයෑම් තත්වයෙන් විශාල විනාශයක් රටට උනු මොහොතක , සක්කිලි ගති පෙන්වන අපේ රටේ පාලකයො...."
වෙන කරන්න දෙයක් තිබුනෙ නෑ අම්ම ලෙඩ වෙලා දොස්තර ගාවට අරන් ගියා මම ඇරෙන්න වෙන කවුරුත් හිටියෙත් නෑ ගෙදර. ලොකු දුරක් නෙවෙයි ඒක නිසා ප්‍රශ්නයක් නෑ . ඒක ඇත්ත බීල වාහන පදින එකයි නිදිමතේ වාහන පදින එකෙයි වෙනසක් නෑ දෙකම අනතුරුදායකයි,normal,වෙන කරන්න දෙයක් තිබුනෙ නෑ අම්ම ලෙඩ වෙලා දොස්තර ගාවට අරන් ගියා මම ඇරෙන්න වෙන කවුරුත් හිටියෙත් නෑ ගෙදර. ලොකු දුරක් නෙවෙයි ඒක නිසා ප්‍රශ්නයක් නෑ . ඒක ඇත්ත බීල වාහන පදින එකයි නිදිමතේ වාහන පදින එකෙයි වෙනසක් නෑ දෙකම අනතුරුදායකයි
"උඹ දූපතක් සල්ලි වලට ගත්තත් ''අපෝ මට කිවුවා නන් ඕක අඩුවට අරන් දෙනවනෙ"" කියන අති සුපිරි මිල අඩු යාලුවෙක් අපි හැමෝටම ඉන්නවා !",normal,"උඹ දූපතක් සල්ලි වලට ගත්තත් ''අපෝ මට කිවුවා නන් ඕක අඩුවට අරන් දෙනවනෙ"" කියන අති සුපිරි මිල අඩු යාලුවෙක් අපි හැමෝටම ඉන්නවා !"
"ඒකනං ඇත්ත. සමහරක් හිතාගෙන ඉන්නවා අනියම කියන්නේ එක්තරා හැකියාවක්,වාසනාවක් කියලා. අනියම් ප්‍රේමවල පැටලුනු ගොඩක් අයට අන්තිමට ගෙදර ගෑණිත් නෑ. පිට ගෑණිත් නෑ. දරුවෝ ඉන්නවානම් දරුවොත් මඟ හැරෙනවා. සමාජයෙනුත් නින්දා,අපහාස එල්ලවෙනවා. ජීවිතේම කාලකණ්ණි වෙලා තමයි නවතින්නේ.",normal,"ඒකනං ඇත්ත. සමහරක් හිතාගෙන ඉන්නවා අනියම කියන්නේ එක්තරා හැකියාවක්,වාසනාවක් කියලා. අනියම් ප්‍රේමවල පැටලුනු ගොඩක් අයට අන්තිමට ගෙදර ගෑණිත් නෑ. පිට ගෑණිත් නෑ. දරුවෝ ඉන්නවානම් දරුවොත් මඟ හැරෙනවා. සමාජයෙනුත් නින්දා,අපහාස එල්ලවෙනවා. ජීවිතේම කාලකණ්ණි වෙලා තමයි නවතින්නේ."
චූ බර වෙලාවට මෙහෙම ඒව දාන්න එපා යකෝ ..,normal,චූ බර වෙලාවට මෙහෙම ඒව දාන්න එපා යකෝ ..
හැ සිරාවට ඔයා හෙන වැඩ්ඩෙක් නේ අවුලක් නැ ඉතින් මන් දැන් පොළොන්නරුවේ නෙව් නේ ඉන්නේ හොද වෙලාවට,normal,හැ සිරාවට ඔයා හෙන වැඩ්ඩෙක් නේ අවුලක් නැ ඉතින් මන් දැන් පොළොන්නරුවේ නෙව් නේ ඉන්නේ හොද වෙලාවට
ඔය 120 බස් යන හොරණ ද? එකේ ණ යන්න හෙන සංකීර්ණයි...,normal,ඔය 120 බස් යන හොරණ ද? එකේ ණ යන්න හෙන සංකීර්ණයි...
ඔයාල ලෑස්ති නං අපිත් ලෑස්ති පාර අතුගාන්න GIF,normal,ඔයාල ලෑස්ති නං අපිත් ලෑස්ති පාර අතුගාන්න GIF
නාකි අයගෙන් ඇඩ්වයිස් ගන්නෙ නැතුව වෙන කාගෙන් ගන්නද බන්ඩ මාමා,normal,නාකි අයගෙන් ඇඩ්වයිස් ගන්නෙ නැතුව වෙන කාගෙන් ගන්නද බන්ඩ මාමා
ඩයලොග් එකේ මුළු නෙට්වර්ක් එකේම මොකක් හරි අවුලක් තියෙනවා මේ වෙලාවේ Self care අප්ප එකක් පිස්සු නටනවා ලසියා · 1 ජන 2019 දිඅලොග් මැසේජ් send වෙන්නේ නෑනේ network අවුලක්ද?,normal,ඩයලොග් එකේ මුළු නෙට්වර්ක් එකේම මොකක් හරි අවුලක් තියෙනවා මේ වෙලාවේ Self care අප්ප එකක් පිස්සු නටනවා ලසියා · 1 ජන 2019 දිඅලොග් මැසේජ් send වෙන්නේ නෑනේ network අවුලක්ද?
උඹ කිව්වේ හ්ත්ක එකේ වැඩ කියලද,normal,උඹ කිව්වේ හ්ත්ක එකේ වැඩ කියලද
විශ්වාසය තියෙන පපුවක් ඉස්සරහා මිනිස්සු බය නැතිව ඇස් පියාගන්නවා ඒ හින්දාමයි මන් විශ්වාස කරන්නේ මිනිහෙක්ට ඕනේ ප්‍රේමයක් ඇතුලේ හෙන ගැහුවත් තනි නොකරන හයියක්,normal,විශ්වාසය තියෙන පපුවක් ඉස්සරහා මිනිස්සු බය නැතිව ඇස් පියාගන්නවා ඒ හින්දාමයි මන් විශ්වාස කරන්නේ මිනිහෙක්ට ඕනේ ප්‍රේමයක් ඇතුලේ හෙන ගැහුවත් තනි නොකරන හයියක්
කොහොමද යකෝ වියරු නෑ කියන්නේ ටැලිපොන් නම්බරේ ඔච්චර ඉල්ලලත් දුන්නද...වියරුයි තමා...,normal,කොහොමද යකෝ වියරු නෑ කියන්නේ ටැලිපොන් නම්බරේ ඔච්චර ඉල්ලලත් දුන්නද...වියරුයි තමා...
‘ඊළඟ කෑල්ල’ නිකුත් වේ උර්ල් උර්ල්,normal,‘ඊළඟ කෑල්ල’ නිකුත් වේ උර්ල් උර්ල්
වැඩ කොච්චර ගොඩයිද කියන්නෙ පස්ස පුටුවට ඇලෙනව තව ටිකක් උන්නොත්.,normal,වැඩ කොච්චර ගොඩයිද කියන්නෙ පස්ස පුටුවට ඇලෙනව තව ටිකක් උන්නොත්.
මං හීනෙං දැක්කනෙ මට ලොකූ සල්ලි මිටියක්ම හම්බුනා.. හෙන හැපි එකේ ඇහැරුනේ.. Good morning world…,normal,මං හීනෙං දැක්කනෙ මට ලොකූ සල්ලි මිටියක්ම හම්බුනා.. හෙන හැපි එකේ ඇහැරුනේ.. Good morning world…
අයියෝ මම T20 අනේ උඹ? ද · 28 ජන අයි ඈම් 25 ඇන්ඩ් යූ? twitter.com/_Slanti/status…,normal,අයියෝ මම T20 අනේ උඹ? ද · 28 ජන අයි ඈම් 25 ඇන්ඩ් යූ? twitter.com/_Slanti/status…
ඔවර් 50 න් ගහන්න බැරි එකේ කොහොමද යකෝ 20න් මෙච්චර ගහන්නේ. ..... මීට චන්දිමාල්,normal,ඔවර් 50 න් ගහන්න බැරි එකේ කොහොමද යකෝ 20න් මෙච්චර ගහන්නේ. ..... මීට චන්දිමාල්
එකෙක් එක්ක පට්ට තරහක් ආව දැන් මේ කෝල් එක්ක ඉද්දි .ඇයි යකෝ නිදහසේ ඉන්න නෑ ඉරිදටවත්.කතා කරපු විදියෙන්ම ඌට තෙරෙන්න ඇති යකා නැගලා ඉන්නෙ කියලා.රෙද්ද.,normal,එකෙක් එක්ක පට්ට තරහක් ආව දැන් මේ කෝල් එක්ක ඉද්දි .ඇයි යකෝ නිදහසේ ඉන්න නෑ ඉරිදටවත්.කතා කරපු විදියෙන්ම ඌට තෙරෙන්න ඇති යකා නැගලා ඉන්නෙ කියලා.රෙද්ද.
මම දුප්පත් කොල්ලෙක්. නමුත් පට්ටය පට්ට ගනන් අඩු. කව්රු හරි යනවා නම් discount අරන් දෙන්නම් සුපිරි හොටෙල් වල. මගේ චොන්ටච්ට්ස් තියෙන හින්දා,normal,මම දුප්පත් කොල්ලෙක්. නමුත් පට්ටය පට්ට ගනන් අඩු. කව්රු හරි යනවා නම් discount අරන් දෙන්නම් සුපිරි හොටෙල් වල. මගේ චොන්ටච්ට්ස් තියෙන හින්දා
", අහ් තව දෙයක් ලොකූ වෙලාවකට ඒ ඇස් දිහා ගිලින්න වගේ බලන් ඉන්න මටම ඊලග තත්පරේ කෙලින් ඒ ඇස් දිහා බලන්න බැරිව යනවා..එතකොටත් මම නම් කරන්නෙම පිස්සු හැදිච්ච හාවෙක් වගේ හිනාවෙන එක තමයි තමන් කැමති මනුස්සයෙක් ඉස්සරහ ඉන්න වචන නම් ඕනම නැති තරම් කියලයි මට හිතෙන්නෙ.ඒ ඉතින් මම",normal,", අහ් තව දෙයක් ලොකූ වෙලාවකට ඒ ඇස් දිහා ගිලින්න වගේ බලන් ඉන්න මටම ඊලග තත්පරේ කෙලින් ඒ ඇස් දිහා බලන්න බැරිව යනවා..එතකොටත් මම නම් කරන්නෙම පිස්සු හැදිච්ච හාවෙක් වගේ හිනාවෙන එක තමයි තමන් කැමති මනුස්සයෙක් ඉස්සරහ ඉන්න වචන නම් ඕනම නැති තරම් කියලයි මට හිතෙන්නෙ.ඒ ඉතින් මම"
"අපරාදේ අපේ රටේ නීති තියෙන්නේ...ඕනෙම අසික්කිත වැඩක් කරල හෙන ගහන කම් බලම් ඉමු.. හම් හම් හම් හ්හ්ම්ම්ම් දුලිත් කසුන් දක් · 16 Mar 2021 මෙහෙම ප්‍රාර්ථනාවක් කරන්න පුලුවන් ද හැමෝටම ?? - රක්ෂිත වනන්තර විනාස කරලනම්, කරපු අයට වැහි නැති හෙන ගහන්න ඕන... - බදු වලින් වංචාකරලනම් කරපු අයට වැහි නැති හෙන ගහන්ම ඕන..... හැබැයි ඔය දෙකම කරල නැත්නම් බොරු චෝදනා කරන අයට වැහි නැති හෙන ගහන්න ඕන..... දැන් ඉවරයි ප්‍රශ්නෙ..",normal,"අපරාදේ අපේ රටේ නීති තියෙන්නේ...ඕනෙම අසික්කිත වැඩක් කරල හෙන ගහන කම් බලම් ඉමු.. හම් හම් හම් හ්හ්ම්ම්ම් දුලිත් කසුන් දක් · 16 Mar 2021 මෙහෙම ප්‍රාර්ථනාවක් කරන්න පුලුවන් ද හැමෝටම ?? - රක්ෂිත වනන්තර විනාස කරලනම්, කරපු අයට වැහි නැති හෙන ගහන්න ඕන... - බදු වලින් වංචාකරලනම් කරපු අයට වැහි නැති හෙන ගහන්ම ඕන..... හැබැයි ඔය දෙකම කරල නැත්නම් බොරු චෝදනා කරන අයට වැහි නැති හෙන ගහන්න ඕන..... දැන් ඉවරයි ප්‍රශ්නෙ.."
The train (7:15pm) running ටො ථලෙඉමංනරං will බේ slight late රාත්‍රී 7/15 ට අනුරාධපුර හා තලෙයිමන්නාරම් තොට බලා ධාවනය වන දුම්රිය ස්වල්ප වේලාවක් ප්‍රමාද වී ධාවනය වේ කොටුව දුම්රිය ස්ථානය ර්ද්ම්න්ස් ලක ශ්‍රීලංකා,normal,The train (7:15pm) running ටො ථලෙඉමංනරං will බේ slight late රාත්‍රී 7/15 ට අනුරාධපුර හා තලෙයිමන්නාරම් තොට බලා ධාවනය වන දුම්රිය ස්වල්ප වේලාවක් ප්‍රමාද වී ධාවනය වේ කොටුව දුම්රිය ස්ථානය ර්ද්ම්න්ස් ලක ශ්‍රීලංකා
පොලිසිය දැන් අර දෙන්නා අඳුනාගන්නෙ පස්ස චෙක් කරලද දන්නෑ නේද?,normal,පොලිසිය දැන් අර දෙන්නා අඳුනාගන්නෙ පස්ස චෙක් කරලද දන්නෑ නේද?
අපිට තමයි ඔක්කොම පිස්සු දේවල් සෙට් වෙන්නේ හරියට එක්සෑම්ස් වගේ,normal,අපිට තමයි ඔක්කොම පිස්සු දේවල් සෙට් වෙන්නේ හරියට එක්සෑම්ස් වගේ
"කොල්ලෙක් , කෙල්ලෙක්ව ටෝක් කරද්දී අහන්න පුලුවන් පට්ට ගොබ්බම විදිහට තමා මම උඹව ටෝක් කරන්න ගත්තේ.. මේ අවුරුදු ගානට මට රොමෑන්ටික් විදිහට ටෝක් කිරිල්ලත් අමතක වෙලා.. ආයෙත් ටටියානා ගේ හිනාව වගේ හිනාවක් දාපු උඹ මගෙන් අඩි තුන හතරක් ඈත් උනේ බිම බලාගෙනමයි...",normal,"කොල්ලෙක් , කෙල්ලෙක්ව ටෝක් කරද්දී අහන්න පුලුවන් පට්ට ගොබ්බම විදිහට තමා මම උඹව ටෝක් කරන්න ගත්තේ.. මේ අවුරුදු ගානට මට රොමෑන්ටික් විදිහට ටෝක් කිරිල්ලත් අමතක වෙලා.. ආයෙත් ටටියානා ගේ හිනාව වගේ හිනාවක් දාපු උඹ මගෙන් අඩි තුන හතරක් ඈත් උනේ බිම බලාගෙනමයි..."
උන්ට පිස්සු මිලියන ගනන් social media භාවිතා කරන්නන්ගෙ හැගීම් දැනීම් එක සමාන වෙන්නෑ .. තමන්ට ලැදි පිලිතුරු සියල්ලන්ගෙන් බලාපොරොත්තු වෙනවානම් මට කියන්න තියෙන්නෙ ඒ අයට social media පාවිච්චි කරන එක නතර කරන්න කියලා විතරයි ..,normal,උන්ට පිස්සු මිලියන ගනන් social media භාවිතා කරන්නන්ගෙ හැගීම් දැනීම් එක සමාන වෙන්නෑ .. තමන්ට ලැදි පිලිතුරු සියල්ලන්ගෙන් බලාපොරොත්තු වෙනවානම් මට කියන්න තියෙන්නෙ ඒ අයට social media පාවිච්චි කරන එක නතර කරන්න කියලා විතරයි ..
"සමහරු හිතන් ඉන්නේ: ""දෙවියන් මුලින්ම මාව මැවූ සේක. පසුව මට කරදර කිරීමට අනික් සියලු දේ මැවු සේක"" කියලා. . අනේ නිකං පලයං යකෝ යන්න.",normal,"සමහරු හිතන් ඉන්නේ: ""දෙවියන් මුලින්ම මාව මැවූ සේක. පසුව මට කරදර කිරීමට අනික් සියලු දේ මැවු සේක"" කියලා. . අනේ නිකං පලයං යකෝ යන්න."
අනිත් මොකට නිදහසක් නැතිවුනත් අවුලක් නෑ බොග දාන්න නිදහස තියෙන්⁣න ඕන. එතකොට පුලුවං හිත එකලාසයක් කරගෙන ඕනම අමාරු රස්සාවක් කරන්න,normal,අනිත් මොකට නිදහසක් නැතිවුනත් අවුලක් නෑ බොග දාන්න නිදහස තියෙන්⁣න ඕන. එතකොට පුලුවං හිත එකලාසයක් කරගෙන ඕනම අමාරු රස්සාවක් කරන්න
උඹ බස් ඩ්‍රයිවර් කෙනෙක්ද?,normal,උඹ බස් ඩ්‍රයිවර් කෙනෙක්ද?
ජොබ් එකක් කරන්නෙ නැති ජොබක් කරන්න ඕනෙ වයසෙ කොල්ලෙක්ගෙන් #මේටිකේමොකදකරන්නෙ කියල අහන්නෙපා... බිකෝස් හෙන අසරණ වෙනෝ ඒවෙලාවට,normal,ජොබ් එකක් කරන්නෙ නැති ජොබක් කරන්න ඕනෙ වයසෙ කොල්ලෙක්ගෙන් #මේටිකේමොකදකරන්නෙ කියල අහන්නෙපා... බිකෝස් හෙන අසරණ වෙනෝ ඒවෙලාවට
යකෝ ඔය gif එක ඇරෙන්න වෙන ඒවා නැද්ද යූඌ · 8 May 2021 GIF,normal,යකෝ ඔය gif එක ඇරෙන්න වෙන ඒවා නැද්ද යූඌ · 8 May 2021 GIF
ලංකාවම පුරා වල් අලි කුලප්පු වෙයි. ප්‍රවේශමෙන් සිටින්න..... උර්ල්,normal,ලංකාවම පුරා වල් අලි කුලප්පු වෙයි. ප්‍රවේශමෙන් සිටින්න..... උර්ල්
ම්... කෝ බලමු අද මොනාද කියල.. යකෝ අදත් පරිප්පුනෙ.,normal,ම්... කෝ බලමු අද මොනාද කියල.. යකෝ අදත් පරිප්පුනෙ.
'ඔබතුමාට ජනප්‍රසාදිනි කියන ගෞරව නාමෙත් දුන්නේ අපි ඇමතිතුමා' වල් බල්ලන්ට සම්මාන දීලා පරබල්ලා කියලා කියලා අහගත්තට අපිට කරන්න දෙයක් නෑ හමුදුරුවනේ සොරි,normal,'ඔබතුමාට ජනප්‍රසාදිනි කියන ගෞරව නාමෙත් දුන්නේ අපි ඇමතිතුමා' වල් බල්ලන්ට සම්මාන දීලා පරබල්ලා කියලා කියලා අහගත්තට අපිට කරන්න දෙයක් නෑ හමුදුරුවනේ සොරි
උදේම කෑල්ල දැක්කහම මුලු දවසම මස්තබාල්දුයි යාලුවනේ,normal,උදේම කෑල්ල දැක්කහම මුලු දවසම මස්තබාල්දුයි යාලුවනේ
යකෝ මගේ රෙදි ටිකත් දෙන්ඩ හිතේනවා හොදන්ඩ.... බන්ටූ · 30 ඔච්ට් 2020 මේක සන්ලයිට් ඇඩ් එකක්ද,normal,යකෝ මගේ රෙදි ටිකත් දෙන්ඩ හිතේනවා හොදන්ඩ.... බන්ටූ · 30 ඔච්ට් 2020 මේක සන්ලයිට් ඇඩ් එකක්ද
තෝ තමා :3 උර්ල් This Tweet ඉස unavailable.,normal,තෝ තමා :3 උර්ල් This Tweet ඉස unavailable.
පාර්ලිමේන්තුවේ හැසිරෙන විදිහ දැක්කාම ඇමති වරප්‍රසාද එක්ක චන්දෙකට ගියාම හැසිරෙන විදිහ හිතා ගන්ඩ පුලුවන්.,normal,පාර්ලිමේන්තුවේ හැසිරෙන විදිහ දැක්කාම ඇමති වරප්‍රසාද එක්ක චන්දෙකට ගියාම හැසිරෙන විදිහ හිතා ගන්ඩ පුලුවන්.
"රනිල්ලා, මහින්දලා, සිරිසෙනලා ඔක්කොම ඵකයි. මුන් ඔක්කොම අපට පස්ස පෙන්නුවා.",normal,"රනිල්ලා, මහින්දලා, සිරිසෙනලා ඔක්කොම ඵකයි. මුන් ඔක්කොම අපට පස්ස පෙන්නුවා."
"ආදරේට මිනිස්සු කරපු දේවල්, පව් යකෝ උන්",normal,"ආදරේට මිනිස්සු කරපු දේවල්, පව් යකෝ උන්"
මේක කරන්න බෑ.. ෆ්බ් එකේ මං මගේ හිතේ තීන දෙයක් දැම්මම එක එක පක*ලා කියනවා උබ බූටක් කෑවයි අරකයි මේකයි.යකෝ මගේ අකවුන්ට් එකේ මං දාන්න ඕන උන්ට ඕන දේවල්ද.?උන්ට අකවුන්ට් එක බාර දීල මං මෙන්න මේකට වෙලා ඉන්න. තීරනය කලා.,normal,මේක කරන්න බෑ.. ෆ්බ් එකේ මං මගේ හිතේ තීන දෙයක් දැම්මම එක එක පක*ලා කියනවා උබ බූටක් කෑවයි අරකයි මේකයි.යකෝ මගේ අකවුන්ට් එකේ මං දාන්න ඕන උන්ට ඕන දේවල්ද.?උන්ට අකවුන්ට් එක බාර දීල මං මෙන්න මේකට වෙලා ඉන්න. තීරනය කලා.
ඕවා ඇරපියව් යකෝ බැට් එක උස්සලා පාරෙන් අයින් වෙලා ස්ල්වින්ඩ්,normal,ඕවා ඇරපියව් යකෝ බැට් එක උස්සලා පාරෙන් අයින් වෙලා ස්ල්වින්ඩ්
"මේක නම් මහ මෝඩ ප්‍රකාශයක්. දිනකට ලක්ෂ ගාණක් කොලබට එනවා, එතකොට ආයි යන්නේ කුණු අරගෙන ද? වෙන්න ඕන ගේන කුණු ටික ආයි අරගෙන යන එක නෙවෙයි, විධිමත් විදියට බැහැර කරන එක, කසල විධිමත් විදියට ප්‍රතිචක්‍රීකරණය කරන එක. නයනතර · 27 ජුන් 2018 ""ඔබ අනුරාධපුරට පැමිණෙන්නේ නම්, කුසල් සමඟ කසළද රැගෙන යන්න"" - දුටුගැමුණු රජතුමා විසින් බුද්ධ වර්ෂ 2000 දී සිංහකණුව අසලදී -",normal,"මේක නම් මහ මෝඩ ප්‍රකාශයක්. දිනකට ලක්ෂ ගාණක් කොලබට එනවා, එතකොට ආයි යන්නේ කුණු අරගෙන ද? වෙන්න ඕන ගේන කුණු ටික ආයි අරගෙන යන එක නෙවෙයි, විධිමත් විදියට බැහැර කරන එක, කසල විධිමත් විදියට ප්‍රතිචක්‍රීකරණය කරන එක. නයනතර · 27 ජුන් 2018 ""ඔබ අනුරාධපුරට පැමිණෙන්නේ නම්, කුසල් සමඟ කසළද රැගෙන යන්න"" - දුටුගැමුණු රජතුමා විසින් බුද්ධ වර්ෂ 2000 දී සිංහකණුව අසලදී -"
ෆ්ලැට් දැම්මම පස්ස ඉස්සිල පේන්නෙ නෑනේ,normal,ෆ්ලැට් දැම්මම පස්ස ඉස්සිල පේන්නෙ නෑනේ
කවුද යකෝ කිව්වෙ මන් බතලයි කියල? සික්ස් පැක් තියෙන කොල්ලෙක්(සික්ස් ඉන් වන්),normal,කවුද යකෝ කිව්වෙ මන් බතලයි කියල? සික්ස් පැක් තියෙන කොල්ලෙක්(සික්ස් ඉන් වන්)
"උගත් බුද්ධිමත් ඔබ තුමා වැනි කෙලින් කතා කරන පුද්ගලයන් දේශපලන කම්බ හොරු, ත්‍රස්තවාදය රකින, ජනතාව දේශපාලනයෙන් ප්‍රතික්ෂේප කර අතු ගා දැමු, සමාජයට පිලිලයක් වී ඇතු මෙවැනි මිනිසුන් ඉදිරියේ කොන්ද කෙලින් තබා ගෙන කතා කිරිම අපගේ ප්‍රසාදයට ලක්විය. ඔබ නියම ශ්‍රි ලාංකිකයෙකි...",normal,"උගත් බුද්ධිමත් ඔබ තුමා වැනි කෙලින් කතා කරන පුද්ගලයන් දේශපලන කම්බ හොරු, ත්‍රස්තවාදය රකින, ජනතාව දේශපාලනයෙන් ප්‍රතික්ෂේප කර අතු ගා දැමු, සමාජයට පිලිලයක් වී ඇතු මෙවැනි මිනිසුන් ඉදිරියේ කොන්ද කෙලින් තබා ගෙන කතා කිරිම අපගේ ප්‍රසාදයට ලක්විය. ඔබ නියම ශ්‍රි ලාංකිකයෙකි..."
මොන මගුලක්ද යකෝ මේ ... මට නිකන් කොයිල් වගේ,normal,මොන මගුලක්ද යකෝ මේ ... මට නිකන් කොයිල් වගේ
උඹ දැන්මම දවස් ගණන් කරනවාද?,normal,උඹ දැන්මම දවස් ගණන් කරනවාද?
දැන් දෙවනි ඉනිමේ අනුහස්ව ගනන් ගන්නෙ නැත්තේ මන් විතරද. යකෝ මගේ යාලුවෝ ඌට වහ වැටිලා තියෙන තරමක්.,normal,දැන් දෙවනි ඉනිමේ අනුහස්ව ගනන් ගන්නෙ නැත්තේ මන් විතරද. යකෝ මගේ යාලුවෝ ඌට වහ වැටිලා තියෙන තරමක්.
වල් හිතින් බැලුවෙ මං මේක රන්දි බබා · 24 ජුල 2018 හරිද දැං බලා ගත්ත ද???,normal,වල් හිතින් බැලුවෙ මං මේක රන්දි බබා · 24 ජුල 2018 හරිද දැං බලා ගත්ත ද???
ජනාධිපතිවරයා ගේ අලුත්ම ‘ඇන ගැනීම’ සමාන කළ හැක්කේ ටොම් ඇන්ඩ් ජෙරී කාටූන් වල දැක්වෙන මෝඩ බළල් තඩියාගේ ‘ඇන ගැනීම්’ වලට ය.ඌ දිව යයි. කඳු මුදුනින් පසු ඇති හෙළ නොදැක කඳු මුදුන පසුකරලාත් දිව යයි. අවසානයේ ගුවනේ නිකම් දනිපනිගාන බළල් තඩියා තමා ඉන්නේ හෙළක් උඩ බව දැනගන්නේ පහත බැලීමෙන් පසුවය,normal,ජනාධිපතිවරයා ගේ අලුත්ම ‘ඇන ගැනීම’ සමාන කළ හැක්කේ ටොම් ඇන්ඩ් ජෙරී කාටූන් වල දැක්වෙන මෝඩ බළල් තඩියාගේ ‘ඇන ගැනීම්’ වලට ය.ඌ දිව යයි. කඳු මුදුනින් පසු ඇති හෙළ නොදැක කඳු මුදුන පසුකරලාත් දිව යයි. අවසානයේ ගුවනේ නිකම් දනිපනිගාන බළල් තඩියා තමා ඉන්නේ හෙළක් උඩ බව දැනගන්නේ පහත බැලීමෙන් පසුවය
#_අනන්තයෙන්_ආ_පිස්සු_යකා....... හහ් හහ් හහ් හහ් හා..... #_G_o_O_d_N_i_g_H_t මේt #_swiට්_driම්s 󾬥හීන පෙනේවා..... #ජොña,normal,#_අනන්තයෙන්_ආ_පිස්සු_යකා....... හහ් හහ් හහ් හහ් හා..... #_G_o_O_d_N_i_g_H_t මේt #_swiට්_driම්s 󾬥හීන පෙනේවා..... #ජොña
"යකෝ ලංකාවෙ තියෙන්නෙ මත්පෙතියි, මත්ද්‍රව්‍ය විතරයිද නෙව්ස්ෆිර්ස්ට්ල්ක් Sri ලංකා · 10 ජුල 2019 රු. මිලියන 14කට අධික මත්පෙති තොගයක් සමග පුද්ගලයෙකු මධ්‍යම තැපැල් හුවමාරුවේදී අත්අඩංගුවට උර්ල් ලක #Arrest #News1st",normal,"යකෝ ලංකාවෙ තියෙන්නෙ මත්පෙතියි, මත්ද්‍රව්‍ය විතරයිද නෙව්ස්ෆිර්ස්ට්ල්ක් Sri ලංකා · 10 ජුල 2019 රු. මිලියන 14කට අධික මත්පෙති තොගයක් සමග පුද්ගලයෙකු මධ්‍යම තැපැල් හුවමාරුවේදී අත්අඩංගුවට උර්ල් ලක #Arrest #News1st"
ඇති යකෝ වැස්සා ! මැච් එක බලන්නෝනි,normal,ඇති යකෝ වැස්සා ! මැච් එක බලන්නෝනි
අනේ පලයන් බන් යන්න,normal,අනේ පලයන් බන් යන්න
", උඹ ගැන මම කිව්වෙ ඉතිං",normal,", උඹ ගැන මම කිව්වෙ ඉතිං"
අර පිදුරංගල කැත බැක්කාවල් ටික කෝම හරි ජාත්‍යන්තරේටත් ගියා හිරේටත් ගියා මීඩියාවලත් ගියා,normal,අර පිදුරංගල කැත බැක්කාවල් ටික කෝම හරි ජාත්‍යන්තරේටත් ගියා හිරේටත් ගියා මීඩියාවලත් ගියා
"එකම රටක් එකම නීතියක්. අරාබි වහල් ගල් යුගයේ මෝඩ මිලේච්ඡ තිරිසන් නීති අපට එපා. හලාල් සහ මද්‍රසා,කාති 'උසාවි' වහාම අහෝසි කර සියලුම ජනයා පොදු #එකනීතියක් වෙත අනුගත කළ හැක්කේ ජනපතිතුමනි ඔබට පමණයි. ලක ශ්‍රීලංකා",normal,"එකම රටක් එකම නීතියක්. අරාබි වහල් ගල් යුගයේ මෝඩ මිලේච්ඡ තිරිසන් නීති අපට එපා. හලාල් සහ මද්‍රසා,කාති 'උසාවි' වහාම අහෝසි කර සියලුම ජනයා පොදු #එකනීතියක් වෙත අනුගත කළ හැක්කේ ජනපතිතුමනි ඔබට පමණයි. ලක ශ්‍රීලංකා"
රටටම කෙලවලා දැන් ජනතාව !,normal,රටටම කෙලවලා දැන් ජනතාව !
