comment,label,cleaned_text
ආන්සර් කොලොත් තෝ තේ හදපන් ගෙදර එනවා කියනවනේ,offensive,ආන්සර් කොලොත් තෝ තේ හදපන් ගෙදර එනවා කියනවනේ
මේක දැක්කොත් ගුඩ් නයිට් කියන් පලයන් මිනිහෝ . . . . . . . . . .,offensive,මේක දැක්කොත් ගුඩ් නයිට් කියන් පලයන් මිනිහෝ . . . . . . . . . .
ගෙදර පලයන්. ගහනේ අපි නෙවේ. උර්ල්,offensive,ගෙදර පලයන්. ගහනේ අපි නෙවේ. උර්ල්
මතකද එදා හිටියා ගොන් ගෑනු තුනක් අපහස කරලා දැම්මා මඩ අපිට ටිකක් සැලුනේ නෑ අපි එවුන්ට වත් පොඩ්ඩක් මුසා කියපු උන්හට ගහපිය හෙනයක් #නවියයිලසියයි ලසියා · 23 ජුන් 2020 #වස්කවි යක් වත් මතුරනවද?,offensive,මතකද එදා හිටියා ගොන් ගෑනු තුනක් අපහස කරලා දැම්මා මඩ අපිට ටිකක් සැලුනේ නෑ අපි එවුන්ට වත් පොඩ්ඩක් මුසා කියපු උන්හට ගහපිය හෙනයක් #නවියයිලසියයි ලසියා · 23 ජුන් 2020 #වස්කවි යක් වත් මතුරනවද?
සර්සි රෙද්ද උස්සනවා මදි ඩැනේරිස් තමා හොඳම,offensive,සර්සි රෙද්ද උස්සනවා මදි ඩැනේරිස් තමා හොඳම
"මිල්කා ජිම්නාස්ටික් කරද්දී ලෑන්ඩ් කරනකොට වැටුනොත් අල්ලගන්න තමයි ලෑන්ඩ් මිනිස්ටර් රොෂාන් රණසිංහ ගිහිල්ලා තියෙන්නේ. තොපි 3% ජෙප්පෝ බොරු කතා හදන්නේ නැතුව හිටු. ශ්‍රීලංකා #Sri #සෆේල් මංජුල බස්නයකේ · 27 ජුල 2021 ෆ්ම් Basil රාජපක්ස said ටො reduce unnecessary එෂ්පෙන්සෙස් However, State Land Minister හස gone ටො the ඔල්ය්ම්පිච්ස් with නාමල් රාජපක්ස වේ found out that there ඉස නො land related sport ඉන් the ඔල්ය්ම්පිච්ස් සෝ why did this Minister ගෝ ටො the ඔල්ය්ම්පිච්ස් - අ Journalist අස්ක්ස් කෙහෙළිය ලක",offensive,"මිල්කා ජිම්නාස්ටික් කරද්දී ලෑන්ඩ් කරනකොට වැටුනොත් අල්ලගන්න තමයි ලෑන්ඩ් මිනිස්ටර් රොෂාන් රණසිංහ ගිහිල්ලා තියෙන්නේ. තොපි 3% ජෙප්පෝ බොරු කතා හදන්නේ නැතුව හිටු. ශ්‍රීලංකා #Sri #සෆේල් මංජුල බස්නයකේ · 27 ජුල 2021 ෆ්ම් Basil රාජපක්ස said ටො reduce unnecessary එෂ්පෙන්සෙස් However, State Land Minister හස gone ටො the ඔල්ය්ම්පිච්ස් with නාමල් රාජපක්ස වේ found out that there ඉස නො land related sport ඉන් the ඔල්ය්ම්පිච්ස් සෝ why did this Minister ගෝ ටො the ඔල්ය්ම්පිච්ස් - අ Journalist අස්ක්ස් කෙහෙළිය ලක"
මූ දොස්තර වුනාට මොකෝ උකුනෙක්ගෙ තරන් මොලයක් නෑ. ගොනා ඉල්ලන් නානව. සිදත් සමීර · 17 ජුල 2015 කෝ බන් යහපාලනය ගෙනාව කිව්ව එවුන්? දීපල්ලකො උත්තර ගෙනෙලේච්ස්ල් #SLGE15,offensive,මූ දොස්තර වුනාට මොකෝ උකුනෙක්ගෙ තරන් මොලයක් නෑ. ගොනා ඉල්ලන් නානව. සිදත් සමීර · 17 ජුල 2015 කෝ බන් යහපාලනය ගෙනාව කිව්ව එවුන්? දීපල්ලකො උත්තර ගෙනෙලේච්ස්ල් #SLGE15
ගෑනු හෙන මෝඩයී _ කරන ඕන කුප්ප වැඩක් හොදයි කියන එකා තමයි වීරයා_ කරපු වැඩේ වැරදියි කියලා කියපු එකා දුෂ්ඨයා ලක #typical_sl_girls,offensive,ගෑනු හෙන මෝඩයී _ කරන ඕන කුප්ප වැඩක් හොදයි කියන එකා තමයි වීරයා_ කරපු වැඩේ වැරදියි කියලා කියපු එකා දුෂ්ඨයා ලක #typical_sl_girls
තෝ නම් හැදෙන්නේ නෑ..... මං නැති කාලෙට කොහොම ඉඳීද දන්නෑ....... අප්පාගෙම පුතානේ ප්‍රධාන එව්වා ටික ඔය,offensive,තෝ නම් හැදෙන්නේ නෑ..... මං නැති කාලෙට කොහොම ඉඳීද දන්නෑ....... අප්පාගෙම පුතානේ ප්‍රධාන එව්වා ටික ඔය
ආපහු එන ගමන් මීරිගමට 10km වගේ තියෙද්දි.... න : අම්මට සිරි උනානේ ඕයි. මම : ඇයි බං මොකෝ මොකෝ උනේ. නවත්තහම් ඉක්කන්ට. න : නෑ නෑ බං එහෙම එකක් නෙමේ. උබලට තෑගි දෙන්න පෙන් ඩ්‍රයු පහක් ගෙනවා. ඒක තාම බෑග් එකේ. මම : තොගේ...#$*#@-@ දැන්ද හුෝ කියන්නෙ. #බටුහාවිmeetupමඩ,offensive,ආපහු එන ගමන් මීරිගමට 10km වගේ තියෙද්දි.... න : අම්මට සිරි උනානේ ඕයි. මම : ඇයි බං මොකෝ මොකෝ උනේ. නවත්තහම් ඉක්කන්ට. න : නෑ නෑ බං එහෙම එකක් නෙමේ. උබලට තෑගි දෙන්න පෙන් ඩ්‍රයු පහක් ගෙනවා. ඒක තාම බෑග් එකේ. මම : තොගේ...#$*#@-@ දැන්ද හුෝ කියන්නෙ. #බටුහාවිmeetupමඩ
හා හා සික් කියන්න එපා බොරුවට උඹ,offensive,හා හා සික් කියන්න එපා බොරුවට උඹ
ක්‍රශ් එකට උබ ගැන හිතට වදින්න දෙයක් කියන්න ඕනෙද?උබේ ෆස්‍ට් ලව් එක ගැන කියපන් හන්ගන්නෙ නැතුව ඔක්කම.අනිවා ඒකි උබ ගැන දුක් වෙලා උබ ගැන හිතනවා:),offensive,ක්‍රශ් එකට උබ ගැන හිතට වදින්න දෙයක් කියන්න ඕනෙද?උබේ ෆස්‍ට් ලව් එක ගැන කියපන් හන්ගන්නෙ නැතුව ඔක්කම.අනිවා ඒකි උබ ගැන දුක් වෙලා උබ ගැන හිතනවා:)
අනේ යනවා නාකි පප්පා..,offensive,අනේ යනවා නාකි පප්පා..
යකෝ එහෙනම් මර්විය පැත්තකට පලයන්. මමයි නංගියි මරාගෙන මැරෙන සයිස් එකෙට රන්ඩු කරගන්නම්,offensive,යකෝ එහෙනම් මර්විය පැත්තකට පලයන්. මමයි නංගියි මරාගෙන මැරෙන සයිස් එකෙට රන්ඩු කරගන්නම්
දැන් නම් අරුන් සෙට් එක රෙන්නවත් පුක එලියට ගන්න එකක් නෑ,offensive,දැන් නම් අරුන් සෙට් එක රෙන්නවත් පුක එලියට ගන්න එකක් නෑ
හිතල මතල හොයල බලල කෝපි කාලේ මෝඩ තාලේ කොණ්ඩෙ බැඳපු චීන්නුන්ට ඕව කියාපන්,offensive,හිතල මතල හොයල බලල කෝපි කාලේ මෝඩ තාලේ කොණ්ඩෙ බැඳපු චීන්නුන්ට ඕව කියාපන්
ඇත්ත කියපන් උඹට ජාතික ගීයට හෙන ගැහුවත් කමක් නෑ.. world cup එක නේ වැදගත්,offensive,ඇත්ත කියපන් උඹට ජාතික ගීයට හෙන ගැහුවත් කමක් නෑ.. world cup එක නේ වැදගත්
තෝ නම් කවදාවත් හැදෙන එකෙක් නෙවෙයි,offensive,තෝ නම් කවදාවත් හැදෙන එකෙක් නෙවෙයි
"“උන්ගේ තඩි විකට් කීපර් කිව්වා තව එක හයේ එකක් හරි ගැහුවොත් ගිලිනවා කියලා. ඒකයි අවුට් උනේ"" - ගුර්බාස් #LPL2020 #LPLT20",offensive,"“උන්ගේ තඩි විකට් කීපර් කිව්වා තව එක හයේ එකක් හරි ගැහුවොත් ගිලිනවා කියලා. ඒකයි අවුට් උනේ"" - ගුර්බාස් #LPL2020 #LPLT20"
දේශපේ‍්‍රමී මුස්ලිම් ව්‍යාපාරිකයාට ගහන්න අත්පපුඩියක්..‘සිංහලයන් කඩ ගිනිතියනවා’ කියූ හකීම්ගේ ජාතිවාදී රෙද්ද ලිහා… උර්ල්,offensive,දේශපේ‍්‍රමී මුස්ලිම් ව්‍යාපාරිකයාට ගහන්න අත්පපුඩියක්..‘සිංහලයන් කඩ ගිනිතියනවා’ කියූ හකීම්ගේ ජාතිවාදී රෙද්ද ලිහා… උර්ල්
මෝඩ චූං. චීනුන්න්ට තියෙන්නේ ඉකොනොමික් ඉන්ටරෙස්ට්. අරාබි ප්රෝපගැන්ඩා වල තියෙන්නේ වියාප්තවාදය සහ සහරාන් වගේ අනුගත නොවන්නන් කිලින් ඉන්ටෙරෙස්ට.,offensive,මෝඩ චූං. චීනුන්න්ට තියෙන්නේ ඉකොනොමික් ඉන්ටරෙස්ට්. අරාබි ප්රෝපගැන්ඩා වල තියෙන්නේ වියාප්තවාදය සහ සහරාන් වගේ අනුගත නොවන්නන් කිලින් ඉන්ටෙරෙස්ට.
"මේ භයානක අපරාධ සියල්ලෙහි මූලය මැද පෙරදිග ආදිකල්පික කාන්තාර එඬේර ගෝත්‍රිකයන් ඔටු සම්වල ලියනලද ඉපැරණි, මෝඩ, ආගමික විශ්වාසයන්ය ස්රිලන්කාට්ටච්ක්ස්",offensive,"මේ භයානක අපරාධ සියල්ලෙහි මූලය මැද පෙරදිග ආදිකල්පික කාන්තාර එඬේර ගෝත්‍රිකයන් ඔටු සම්වල ලියනලද ඉපැරණි, මෝඩ, ආගමික විශ්වාසයන්ය ස්රිලන්කාට්ටච්ක්ස්"
මේ මිනිස්සුන්ට බැනල අපි පවු පුරවගන්නවා... උබලා වගේ රට පාවාදෙන නගෝ කුක්කන්ට වඩා රාජපක්ෂලා මේ මහපොළොවේ උරුමය ජාතියට ලබාදීලා තියෙනවා..ඒ ඇති තොපි වගේ කැනහිල්ලුන්ට වඩා..,offensive,මේ මිනිස්සුන්ට බැනල අපි පවු පුරවගන්නවා... උබලා වගේ රට පාවාදෙන නගෝ කුක්කන්ට වඩා රාජපක්ෂලා මේ මහපොළොවේ උරුමය ජාතියට ලබාදීලා තියෙනවා..ඒ ඇති තොපි වගේ කැනහිල්ලුන්ට වඩා..
"අර ධවාන් වට කරගෙන අපේ ටීම් එකෙ කොල්ලන්ට ""උඹල ජිම් එක, ඇතුලට පලයන්. මේ ඔයා මේ මෙ ගෑනිට කරන්ඩ යන්න යෙපා. ඔයා මොකද කරන්ඩ ඕනෙ. ඔයා ලවු කරන්ඩ යන්ඩ යෙපා."" කියන වීඩියො එක දැක්ක ද?",offensive,"අර ධවාන් වට කරගෙන අපේ ටීම් එකෙ කොල්ලන්ට ""උඹල ජිම් එක, ඇතුලට පලයන්. මේ ඔයා මේ මෙ ගෑනිට කරන්ඩ යන්න යෙපා. ඔයා මොකද කරන්ඩ ඕනෙ. ඔයා ලවු කරන්ඩ යන්ඩ යෙපා."" කියන වීඩියො එක දැක්ක ද?"
ගෑණි අම්ම වගේ හිතාගත්ත උන් තමයි ළදරුවො වගේ හැසිරෙන්නෙ.,offensive,ගෑණි අම්ම වගේ හිතාගත්ත උන් තමයි ළදරුවො වගේ හැසිරෙන්නෙ.
උදේ කෝච්චියෙ ෆුට් බෝඩ් ආව කෙල්ලෙක් ඉඩනැති නිසා..ඇතුලේ උඩ ඉඳි කොල්ලෙක් යාලුවො එක්ක අන්න අරලමය ෆුට්බෝඩ් කියලා දහ වතාවකට වඩා සද්දෙන් කිව්වා.. . ඇයි හුත්තො මං ෆුට්බෝඩ් ගිහම තොගෙ බිජ්ජ කසනවද? කියලා ඒ ෆුට්බෝඩ් ගිය ගෑල්ලමයම ඇහුවනම්... සිරාම ආතල් ඉතිං..,offensive,උදේ කෝච්චියෙ ෆුට් බෝඩ් ආව කෙල්ලෙක් ඉඩනැති නිසා..ඇතුලේ උඩ ඉඳි කොල්ලෙක් යාලුවො එක්ක අන්න අරලමය ෆුට්බෝඩ් කියලා දහ වතාවකට වඩා සද්දෙන් කිව්වා.. . ඇයි හුත්තො මං ෆුට්බෝඩ් ගිහම තොගෙ බිජ්ජ කසනවද? කියලා ඒ ෆුට්බෝඩ් ගිය ගෑල්ලමයම ඇහුවනම්... සිරාම ආතල් ඉතිං..
මිනිහෙක්ට තනියම හිනා ගියාම උට සරදම් කරන කුරිරු ලෝකයක් අයිසේ මේක. හෙණ ගහපියව්. නිදහසේ හැඟීමක් ප්‍රකාශ කරන්න නෑ රෙද්ද. #නිදහසකෝ #කෝයකෝඅයිතිවාසිකම් #හිනාවමගේ #රිදෙන්නෙතොපිට #හෙණම #මේවසාගානාපරාධ #ලකේපංකාව #පිස්සෙක්නොවෙනපිස්සෙක්තමා #රිදිලෛන්නේ,offensive,මිනිහෙක්ට තනියම හිනා ගියාම උට සරදම් කරන කුරිරු ලෝකයක් අයිසේ මේක. හෙණ ගහපියව්. නිදහසේ හැඟීමක් ප්‍රකාශ කරන්න නෑ රෙද්ද. #නිදහසකෝ #කෝයකෝඅයිතිවාසිකම් #හිනාවමගේ #රිදෙන්නෙතොපිට #හෙණම #මේවසාගානාපරාධ #ලකේපංකාව #පිස්සෙක්නොවෙනපිස්සෙක්තමා #රිදිලෛන්නේ
කෝටි 20ක් හම්බුනොත් රැවුල කපනවා දෙයියෝ.. දෙයියා : තෝ ඕක වැව්වත් එකයි කැපුවත් එකයි මට පුකැ..,offensive,කෝටි 20ක් හම්බුනොත් රැවුල කපනවා දෙයියෝ.. දෙයියා : තෝ ඕක වැව්වත් එකයි කැපුවත් එකයි මට පුකැ..
තොපිලැ ගෙදර එන්නෑ යකෝ 󾌴󾓵 උර්ල්,offensive,තොපිලැ ගෙදර එන්නෑ යකෝ 󾌴󾓵 උර්ල්
අතගාන්නද දන්නෑ කියන්නෙ ඕක රෙන ඵුපට මොන කැටයම්ද,offensive,අතගාන්නද දන්නෑ කියන්නෙ ඕක රෙන ඵුපට මොන කැටයම්ද
නිකන් බැල්ලිගේ පුතෙක් නොවී ඇත්ත දැකපන් යකෝ.... වරද කරන එකා මොන පකයා උනත් අල්ලන්න ඕනේ. ඒක සිංහල ක්‍රිස්තියානි හෝ මුස්ලිම් උනත්,offensive,නිකන් බැල්ලිගේ පුතෙක් නොවී ඇත්ත දැකපන් යකෝ.... වරද කරන එකා මොන පකයා උනත් අල්ලන්න ඕනේ. ඒක සිංහල ක්‍රිස්තියානි හෝ මුස්ලිම් උනත්
කෙල්ලො සැක් කොල්ලන්ගෙ මයිලක් තරම් වටින්නෑ කැත කෙල්ලො,offensive,කෙල්ලො සැක් කොල්ලන්ගෙ මයිලක් තරම් වටින්නෑ කැත කෙල්ලො
කාලකණ්ණි සක්කිලි ඉන්නෙ කොහෙද දියවන්නාවෙ හරක් ගාලෙ,offensive,කාලකණ්ණි සක්කිලි ඉන්නෙ කොහෙද දියවන්නාවෙ හරක් ගාලෙ
පහුගිය ආණ්ඩුවේ කවුරුත් වැරදි කලේ නැහැ බොල. බැසිල් හිටියේ මොන ආණ්ඩුවේද බයියෝ? උර්ල් ලක,offensive,පහුගිය ආණ්ඩුවේ කවුරුත් වැරදි කලේ නැහැ බොල. බැසිල් හිටියේ මොන ආණ්ඩුවේද බයියෝ? උර්ල් ලක
යකෝ බදු ගෙවපන් රජයට ඒවා තියෙන්නේ පුඩින් හදන්න නෙමෙයි,offensive,යකෝ බදු ගෙවපන් රජයට ඒවා තියෙන්නේ පුඩින් හදන්න නෙමෙයි
දකින දකින කෙල්ලන්ට ටෝක් කරන්න අසහනේ තියෙන එකෙක් තමන්ගෙ ගෑණි ගැන ටුවිට් දානවා දැකලා තියෙනවද සාන්ත??,offensive,දකින දකින කෙල්ලන්ට ටෝක් කරන්න අසහනේ තියෙන එකෙක් තමන්ගෙ ගෑණි ගැන ටුවිට් දානවා දැකලා තියෙනවද සාන්ත??
"""ඩයරියෙ"" මෙන්න මේ කෑල්ල පට්ට ""මාහායාන ථෙරවාදී සුන්නිසියා කතෝලික ක්‍රිස්තියානි සිංහල දෙමල මුස්ලිම්ඉංග්‍රීසි, සුදු කළු තලෙළු, රට පළාත දිස්ත්‍රික්ක ප්‍රාදේශීය කොට්ටාශ, කුලමල, වැඩිහිටිපොඩිහිටි, දුප්පත්පොහොසත් පරමාණු දක්වාම බෙදෙන අපේ ජිවිත කොයි වෙලේද දන්නේ නෑ දැන් තොග සීමිත""",offensive,"""ඩයරියෙ"" මෙන්න මේ කෑල්ල පට්ට ""මාහායාන ථෙරවාදී සුන්නිසියා කතෝලික ක්‍රිස්තියානි සිංහල දෙමල මුස්ලිම්ඉංග්‍රීසි, සුදු කළු තලෙළු, රට පළාත දිස්ත්‍රික්ක ප්‍රාදේශීය කොට්ටාශ, කුලමල, වැඩිහිටිපොඩිහිටි, දුප්පත්පොහොසත් පරමාණු දක්වාම බෙදෙන අපේ ජිවිත කොයි වෙලේද දන්නේ නෑ දැන් තොග සීමිත"""
වගේ නෙමේ යකෝ මම ඇත්තම ගෙම්බෙක්. සාපෙකට අහුවෙලා ඉන්නෙ. කන්‍යාවියක් කිස් කලොත් Extract වෙන්නෙ,offensive,වගේ නෙමේ යකෝ මම ඇත්තම ගෙම්බෙක්. සාපෙකට අහුවෙලා ඉන්නෙ. කන්‍යාවියක් කිස් කලොත් Extract වෙන්නෙ
අනේ පලයන් කෙල්ලේ යන්න .. යෝ යෝ,offensive,අනේ පලයන් කෙල්ලේ යන්න .. යෝ යෝ
"ඕක ඇවිල්ලා රනිල්ට කඩේ යන උන්, ඌ ගොං වැඩ කරන වෙලාවට ඒවා වහ ගන්න කියන කථාවක් මල්ලී.. රනිල් මහින්ද වැඩක් නෑ.. කරන වැඩේ හරි නම් හරි කියපං. වැරදි නං වැරදි කියපං. ගොං පාට් නොදා. උඹ තාම කිවුවේ නැනේ වරාය ගන්න එකාට් ලාභ ගන්න පුළුවන් වෙලා මහා මොළකාර රනිල්ට බැරි ඇයි කියලා",offensive,"ඕක ඇවිල්ලා රනිල්ට කඩේ යන උන්, ඌ ගොං වැඩ කරන වෙලාවට ඒවා වහ ගන්න කියන කථාවක් මල්ලී.. රනිල් මහින්ද වැඩක් නෑ.. කරන වැඩේ හරි නම් හරි කියපං. වැරදි නං වැරදි කියපං. ගොං පාට් නොදා. උඹ තාම කිවුවේ නැනේ වරාය ගන්න එකාට් ලාභ ගන්න පුළුවන් වෙලා මහා මොළකාර රනිල්ට බැරි ඇයි කියලා"
මේ නාවලපිටයේ ඉන්න පට්ට හොරෙක්. නුවර ටවුමේ ඉස්කෝල හදන්නේ මෙයාගේ අම්මගේ අප්පා ගේ බූදලෙන් ද දන්නේ නෑ නේද? තියෙන ඉස්කෝලත් වැඩිවෙලා නගරයෙන් පිටට ගෙනියන්න ප්ලෑන් හදද්දි මේ වගේ පිංගුත්තරයෝ කොහෙන් හරි ඇවිත් නුවරම කන්න හදනවා.,offensive,මේ නාවලපිටයේ ඉන්න පට්ට හොරෙක්. නුවර ටවුමේ ඉස්කෝල හදන්නේ මෙයාගේ අම්මගේ අප්පා ගේ බූදලෙන් ද දන්නේ නෑ නේද? තියෙන ඉස්කෝලත් වැඩිවෙලා නගරයෙන් පිටට ගෙනියන්න ප්ලෑන් හදද්දි මේ වගේ පිංගුත්තරයෝ කොහෙන් හරි ඇවිත් නුවරම කන්න හදනවා.
ඔලුව තදින් නරක්වෙච්ච ⁣මහ පොලොවෙන් මතු වෙච්ච ජනාධිපති කෙනෙක් අපිට ඉන්නවා ඕයි 255ක් අං තියන පාර්ලිමේන්තු ව කියලා කියන හරක් පට්ටියකුත් අපිට තියනවා ඕයි ඒ හරක් පට්ටියම ආතල් ගන්නේ අපෙන්ලු ඒ හරක් පට්ටියම ආතල් ගන්නේ අපෙන්ලු මේ රටේ මිනිස්සු ආසයි කෙලින්න පිස්සු,offensive,ඔලුව තදින් නරක්වෙච්ච ⁣මහ පොලොවෙන් මතු වෙච්ච ජනාධිපති කෙනෙක් අපිට ඉන්නවා ඕයි 255ක් අං තියන පාර්ලිමේන්තු ව කියලා කියන හරක් පට්ටියකුත් අපිට තියනවා ඕයි ඒ හරක් පට්ටියම ආතල් ගන්නේ අපෙන්ලු ඒ හරක් පට්ටියම ආතල් ගන්නේ අපෙන්ලු මේ රටේ මිනිස්සු ආසයි කෙලින්න පිස්සු
"ඥාතීන් කියලා හඳුන්වන හැතිකරේට.. කට පුක පියාගෙන තමන්ගේ වැඩක් බලන් ඉන්න බැයිද.. පෙළක් තරුණ අය රටත් අතෑරලා විදෙස් ගත වෙන්න එක හේතුවක් තමයි මේ ඥාතීන්, අසල්වැසියන් කියලා හඳුන්වන හැත්ත..",offensive,"ඥාතීන් කියලා හඳුන්වන හැතිකරේට.. කට පුක පියාගෙන තමන්ගේ වැඩක් බලන් ඉන්න බැයිද.. පෙළක් තරුණ අය රටත් අතෑරලා විදෙස් ගත වෙන්න එක හේතුවක් තමයි මේ ඥාතීන්, අසල්වැසියන් කියලා හඳුන්වන හැත්ත.."
පට්ටි වැටුනට පස්ස රැජින ලෙස්බියන් වෙනවද?,offensive,පට්ටි වැටුනට පස්ස රැජින ලෙස්බියන් වෙනවද?
උන්ට පඩි වැඩිවීම්.වාහන.. අපිට ටැක්ස්. රට අමාරු අවස්තාවක ඉන්නේ කියන්නේ,offensive,උන්ට පඩි වැඩිවීම්.වාහන.. අපිට ටැක්ස්. රට අමාරු අවස්තාවක ඉන්නේ කියන්නේ
‘වඩේ කාරයා පලයන් යකෝ යන්න’ ෆොන්සේකා කෝප වී පාර්ලිමේන්තුවේ ගුගුරයි.. උර්ල්,offensive,‘වඩේ කාරයා පලයන් යකෝ යන්න’ ෆොන්සේකා කෝප වී පාර්ලිමේන්තුවේ ගුගුරයි.. උර්ල්
තෝ ගැඩවිල් සීනිබෝලෙ පගා ඇරන් හොර මෙන්ශන් දැම්ම නේද,offensive,තෝ ගැඩවිල් සීනිබෝලෙ පගා ඇරන් හොර මෙන්ශන් දැම්ම නේද
අයියෝ පස්ස දෝරෙන් ඇවිත් මූ හැමිනෙනවා. කවූද බං මූව ගෙනාවේ,offensive,අයියෝ පස්ස දෝරෙන් ඇවිත් මූ හැමිනෙනවා. කවූද බං මූව ගෙනාවේ
අද ගහපන් ඩිල්ෂාන් පුක දෙන්නේ නැතුව..#NZvSL,offensive,අද ගහපන් ඩිල්ෂාන් පුක දෙන්නේ නැතුව..#NZvSL
වැල නැද්ද අලුත් ඒවා. මාසේ ඩේටා ටික ඉවරයි නයිට් එකේ ඩේටා ඇත්තෙම නෑ. අතේ සතේ නෑ කාඩ් එකක් දැම්මෙත් නෑ. කිසිම ලල් එකක් නෑ. කොටින්ම කිව්වොත් බාරෙකට ගිහිල්ලා රා කට්ටක් ගහන්න අතේ හැත්තැපහක් නෑ. තූ නොදකින් කාලකන්නි ජීවිත,offensive,වැල නැද්ද අලුත් ඒවා. මාසේ ඩේටා ටික ඉවරයි නයිට් එකේ ඩේටා ඇත්තෙම නෑ. අතේ සතේ නෑ කාඩ් එකක් දැම්මෙත් නෑ. කිසිම ලල් එකක් නෑ. කොටින්ම කිව්වොත් බාරෙකට ගිහිල්ලා රා කට්ටක් ගහන්න අතේ හැත්තැපහක් නෑ. තූ නොදකින් කාලකන්නි ජීවිත
අගිල්ල ගහලා හරි ගන්නවා යකෝ,offensive,අගිල්ල ගහලා හරි ගන්නවා යකෝ
මම ගූගල් එකේ මොකක් හරි බඩුවක් බැලුවද? පේස්බුක් ලොග් වුන ගමන් මෙන්න දෙපැත්තෙන් ඒ බඩුව ගැන ඇඩ් යනෝ... සික් මහ මලපෙරේතයෙක් වෙලා සකරබරග්..,offensive,මම ගූගල් එකේ මොකක් හරි බඩුවක් බැලුවද? පේස්බුක් ලොග් වුන ගමන් මෙන්න දෙපැත්තෙන් ඒ බඩුව ගැන ඇඩ් යනෝ... සික් මහ මලපෙරේතයෙක් වෙලා සකරබරග්..
පල පල දැන් ගිහින් නිදාග්නිම් හෙන ඉස්කෝලෙ නෙහ්,offensive,පල පල දැන් ගිහින් නිදාග්නිම් හෙන ඉස්කෝලෙ නෙහ්
"මායම්වලට ඇහු උනානම් කැතට ඇඳලා දෙනවද? මායම්වලට අහු උනේ නැති නිසයි කැතට ඇඳලා ශේප් උනේ. උඹ තමයි මෙතන ජෙනීට කැතයි කියමු කියද්දි ජෙනීගේ මායමට රැවටිලා චිත්‍රෙට කැතයි කිව්වේ. අශාන් · 29 නොව 2021 ජෙනී අක්කගෙ මායමට අහුවෙලා කැත ස්ටිකර් එකක් හදල දුන්න ඉසුරු අයියට මායම් ටික දරාගන්න බැරුව ,පට්ට අසත්‍ය ප්‍රකාශ කරනව. ත්විත්තෙර්කොමිංඉස්ප්රස්තතු",offensive,"මායම්වලට ඇහු උනානම් කැතට ඇඳලා දෙනවද? මායම්වලට අහු උනේ නැති නිසයි කැතට ඇඳලා ශේප් උනේ. උඹ තමයි මෙතන ජෙනීට කැතයි කියමු කියද්දි ජෙනීගේ මායමට රැවටිලා චිත්‍රෙට කැතයි කිව්වේ. අශාන් · 29 නොව 2021 ජෙනී අක්කගෙ මායමට අහුවෙලා කැත ස්ටිකර් එකක් හදල දුන්න ඉසුරු අයියට මායම් ටික දරාගන්න බැරුව ,පට්ට අසත්‍ය ප්‍රකාශ කරනව. ත්විත්තෙර්කොමිංඉස්ප්රස්තතු"
ඔයාගෙ කෑල්ල ගැනද කීවෙ පාල · 3 Mar 2021 ලොන්ත කෑලි හැන්ඩ්සම් කොල්ලෙක් දාගත්තම ආයෙ අහසෙ තමා ඈ,offensive,ඔයාගෙ කෑල්ල ගැනද කීවෙ පාල · 3 Mar 2021 ලොන්ත කෑලි හැන්ඩ්සම් කොල්ලෙක් දාගත්තම ආයෙ අහසෙ තමා ඈ
මන් අද උදෙත් ඔක හදාගනින් බ්න් හුත්‍ත මල වදයක් කියලා මැසෙජ් එකක් දාන්න හැදුවෙ. එත් නිකන් උන්නා උ හිතලා නෙවෙ වෙන්න ඇති කියලා. උගෙන්ම ඔය මැසෙජ් හෙන ගොඩක් තියෙනවා,offensive,මන් අද උදෙත් ඔක හදාගනින් බ්න් හුත්‍ත මල වදයක් කියලා මැසෙජ් එකක් දාන්න හැදුවෙ. එත් නිකන් උන්නා උ හිතලා නෙවෙ වෙන්න ඇති කියලා. උගෙන්ම ඔය මැසෙජ් හෙන ගොඩක් තියෙනවා
උබ මට වඩා ගොන් වැඩ කරලා.. මට වඩා ප්‍රසිද්ධ වෙන්න හදන්න එපා.. ඔකෙ ⓜⓡ.ⓩⓘⓓ · 4 ඖග් 2019 සේඅකින්ග් අ caption for this,offensive,උබ මට වඩා ගොන් වැඩ කරලා.. මට වඩා ප්‍රසිද්ධ වෙන්න හදන්න එපා.. ඔකෙ ⓜⓡ.ⓩⓘⓓ · 4 ඖග් 2019 සේඅකින්ග් අ caption for this
